String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
aπcλ,0,385877,1,297
ahUξ,0,584089,1,327
0FTt,0,419384,1,332
Δ5uσ,0,431680,1,332
Eb!Z,0,373663,1,302
Zc9ψ,0,353444,1,287
e1Ψg,0,349662,1,287
9z3w,0,469145,1,322
wvrp,0,368793,1,267
ΦSrd,0,402232,1,322
uaFι,0,382413,1,297
νCuα,0,382051,1,302
υUαδ,0,402828,1,292
ΠYτl,0,361560,1,287
wΨDV,0,397028,1,297
γΨr#,0,411198,1,322
4Σψ8,0,518298,1,297
9ε4#,0,411389,1,322
Hen#,0,403474,1,287
ΦζRD,0,416739,1,322
ηψdj,0,553953,1,302
FmωΛ,0,390526,1,297
NΣυp,0,393735,1,287
pZLv,0,407486,1,322
θτfC,0,393585,1,297
UΦιN,0,390039,1,297
πΞυΓ,0,343294,1,262
θbΨζ,0,343844,1,267
yU9T,0,384866,1,292
k@4Θ,0,395865,1,292
PFΔτ,0,344630,1,267
ΘSκ#,0,366886,1,287
jRωg,0,408485,1,322
VdyA,0,335470,1,262
4ιβn,0,342518,1,262
XΓBj,0,419368,1,327
ΣY2$,0,434803,1,327
ψsz0,0,327862,1,257
M$γk,0,340458,1,262
u83η,0,526649,1,297
7r$ω,0,389448,1,287
jZ4λ,0,412749,1,322
auJι,0,391977,1,292
ΨlIO,0,337791,1,262
gMΔG,0,345289,1,257
ζΩNK,0,355571,1,267
XRφ%,0,375828,1,287
qΞ%Y,0,346298,1,267
ξQC3,0,354114,1,287
iuνD,0,412127,1,322
Llna,0,402665,1,322
yζ8φ,0,383464,1,297
γ2φC,0,373063,1,292
wΞ0t,0,332441,1,262
oδ9f,0,356622,1,287
θKΞH,0,423572,1,297
zcxW,0,379370,1,287
νvψΣ,0,409309,1,267
kh9μ,0,565009,1,322
Cλφβ,0,347539,1,267
zJΩK,0,469270,1,302
ωh#S,0,385952,1,297
P8VF,0,413489,1,322
tωqδ,0,346664,1,267
IUfO,0,421544,1,332
hdτ5,0,373578,1,292
TgSs,0,363366,1,262
4Vθδ,0,617042,1,267
Φ3Gγ,0,684376,1,267
PKθw,0,705753,1,322
w$hF,0,509449,1,257
z1%L,0,577317,1,297
νcμg,0,648411,1,297
v$ZP,0,472972,1,257
σΞIK,0,506480,1,267
$O7e,0,702587,1,322
6VΘΔ,0,588815,1,267
φnkS,0,626995,1,287
0Lhθ,0,612388,1,257
βor@,0,404017,1,322
sΨλV,0,349479,1,287
Cip3,0,465515,1,322
ζFUT,0,417504,1,327
WΘτ1,0,449433,1,257
mzKΘ,0,380418,1,287
iβwζ,0,415136,1,327
Λiωχ,0,369741,1,297
i!υs,0,369966,1,292
