String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
Ψ%1W2γ,0,70225518,1,733557
τkmvwq,0,20840474,1,267770
xtYχΞ$,0,2771359,1,33867
78λDΩN,0,26731238,1,260097
fκqc9Y,0,18614595,1,168540
XmNΠMw,0,33606748,1,301733
MYδJlσ,0,70520027,1,810891
υSV8W6,0,7580096,1,88806
ΓPY#xc,0,54718140,1,635397
QσZδYε,0,6524527,1,73739
ΓnΔηAQ,0,24402210,1,301373
%I2Θu!,0,21832431,1,256037
6ζjpυψ,0,1597451,1,18075
a2moεG,0,15464260,1,179493
Nrhλt5,0,188158,1,1523
jky!uQ,0,35015765,1,432902
ZΞ!ηyτ,0,8577437,1,108487
v#rZtλ,0,9034991,1,112276
DB%iωo,0,23265663,1,269295
9rΔΓuA,0,80742715,1,988296
MYμtνN,0,22891854,1,274809
ΦσRbdz,0,32149146,1,396194
PW4λξA,0,2875436,1,31042
$oσγyW,0,8233479,1,95324
sξ7φ5G,0,23482610,1,312126
ψQsεEo,0,21931169,1,281922
ΣRVGδe,0,68366795,1,861226
L!ZΩαΔ,0,22985257,1,302873
i$g5pτ,0,873908,1,10731
ηxvRζξ,0,274348,1,2603
λaHυAS,0,24439940,1,287476
XkRεΦp,0,21567340,1,243470
tHeu5Q,0,29533560,1,385237
nsL@IΞ,0,3570521,1,48029
RzHlCι,0,6015800,1,79128
98hl3λ,0,2649706,1,32262
υYχ$αΞ,0,32544177,1,435277
0je7rλ,0,14976096,1,181432
RΘIQGμ,0,57971869,1,699219
TχΨυ#B,0,32314723,1,400523
9YδιxF,0,3257627,1,41505
Z@σwe5,0,4975637,1,68015
ZεΔΠNζ,0,17324322,1,212876
ZrδDχC,0,27635091,1,319220
BUφuCε,0,23642978,1,304218
hνBΓP$,0,39204517,1,392355
oκzXΨK,0,6158929,1,73834
EεOpTS,0,57601730,1,730632
TWβμAd,0,27686658,1,382142
as2σA7,0,36639839,1,445040
MnγmgV,0,24679960,1,291575
W2ipeu,0,3318061,1,40220
ΦιΔQωη,0,59993822,1,797309
λmcYTα,0,26849685,1,302218
bIQσψω,0,10359386,1,125238
XμQGTy,0,11486689,1,143590
φ@VmHg,0,33231453,1,430917
CWΦEX!,0,25065989,1,326178
υAιoRΘ,0,1543933,1,17985
2σΞωγφ,0,40850412,1,484812
M!φξαn,0,18720042,1,238101
ΩgξεΞσ,0,42596808,1,584102
GA7uyB,0,18997650,1,224559
ΦlQsπζ,0,18813965,1,208942
xG4lχγ,0,36782362,1,437426
fzαkBp,0,2773991,1,32932
Mzb7Tβ,0,53116615,1,654618
ENaIΛτ,0,104816220,1,768940
βPbHTR,0,15775528,1,180782
#hωRπΠ,0,26161760,1,322659
BπGa1ι,0,29514388,1,378418
BπAqζQ,0,7021796,1,94080
BθuIl%,0,2847524,1,37116
yλΣΓpΘ,0,28401302,1,344810
WΔ%CVg,0,12310330,1,150548
Ψ4ΣO%ω,0,53790457,1,681397
κβnηCυ,0,32976911,1,420474
Δj7νlx,0,24658185,1,284802
Φzπvδr,0,981943,1,10211
ηheIFΣ,0,7152195,1,79503
ΓBPθrG,0,21650721,1,243870
$ηGβzB,0,59104741,1,583392
CmiUHδ,0,16772143,1,167455
a2W@μΦ,0,15034719,1,144085
σξlSN2,0,3840584,1,36696
πx6%ωΩ,0,6507141,1,79598
PO9Φ7w,0,6303153,1,78998
ηcVΩΛ@,0,27418604,1,347314
dzCΦδp,0,78641325,1,797639
#YDLεc,0,121844919,1,1334527
xΨυupZ,0,37568770,1,315540
PτBγOH,0,8666990,1,93540
ΓθΞOγ0,0,2983082,1,36591
vΓ3ιθ5,0,80493419,1,911456
ΩεΔκcx,0,16316508,1,192180
bnHvηχ,0,13079808,1,157707
Ωμg!ηo,0,37880274,1,458412
ε$rDΓI,0,45052058,1,463461
2hSDAμ,0,11923158,1,153233
γτORXz,0,46814690,1,498474
ιΞMDdΛ,0,15996199,1,181237
ψυωε8γ,0,891393,1,6657
5ΞoyCω,0,7693779,1,92900
l4ΠCχG,0,17108557,1,194565
Z2XHo%,0,42209393,1,499519
!kγAPN,0,8514434,1,98149
Zk1λπh,0,7553835,1,58882
ωdψeΘ3,0,12681085,1,101948
oO5kθP,0,47379279,1,451193
8ι04KV,0,15329846,1,171904
σ4ψkIB,0,3915705,1,46649
ιbΨQtc,0,12437105,1,134482
aωΦEoβ,0,2334851,1,17965
Sg4@cΨ,0,7923126,1,63051
xΞbΔiY,0,21017302,1,221759
Γκ0ΞV9,0,88020,1,198
iMXlθh,0,11534812,1,120664
Svχμ#2,0,877604,1,9637
λΓβBLα,0,90766490,1,996609
SCεθVφ,0,5441022,1,68415
ωΦ9hNq,0,25784123,1,332677
ν!8iJ#,0,3938036,1,51663
κRφ5υθ,0,3491079,1,46364
ΨδSL4ψ,0,14121199,1,181282
JψλDjR,0,8508490,1,89596
ΛKδRπF,0,16781227,1,135301
lγ8SWΠ,0,12186022,1,131572
ΔUHYωV,0,19892433,1,235751
KVXNνI,0,16376881,1,197859
κyυUgΣ,0,11288939,1,142150
FgJwVo,0,5465054,1,53593
fωΛ1Σμ,0,12206161,1,156327
bλπζκC,0,3382958,1,33642
qΛβgza,0,33248059,1,383772
rΣe2z1,0,112898414,1,1184177
1ΣOκψα,0,17659637,1,227518
Fτεγ%z,0,21269364,1,275558
1φpVMt,0,22289549,1,294165
Oh9Πzf,0,19671298,1,234997
ΦrζβjC,0,5610473,1,65780
ΨdαACη,0,15063695,1,143995
xfvHwo,0,20214587,1,247514
ΩΨAk7t,0,20121935,1,264711
κbB%νμ,0,316047,1,3498
