String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
UξΠαΨ,0,3141602,1,2455
πCDTσ,0,4054099,1,3379
λAFγZ,0,3458304,1,2661
Lalξm,0,2797660,1,2742
tZzαω,0,3678382,1,3370
βxRcL,0,3836900,1,3457
jgGhv,0,2373313,1,2811
0!ΘSδ,0,1723573,1,2380
pLεΛ0,0,3821247,1,3170
SG%fO,0,2395795,1,2742
FλβRE,0,2161215,1,2889
Hωζ65,0,2273839,1,2895
ΠvθQΦ,0,2230117,1,2898
rQAuΣ,0,2027969,1,2742
Ωαbvj,0,2141113,1,3020
υ5mAE,0,2718158,1,3170
εOΣζλ,0,2575686,1,3170
ycζvυ,0,1956870,1,2742
θνPkζ,0,1745774,1,2377
UΓB4R,0,2002405,1,2939
vqgΓG,0,1837228,1,2655
HπβιL,0,2290812,1,3173
φχ$Ej,0,2412640,1,3460
@8νηu,0,2170575,1,3092
aψξ35,0,2378307,1,3460
1τvδS,0,2018272,1,2936
tDιζΔ,0,1722865,1,2380
εNτξλ,0,2284007,1,3173
7vΞw0,0,4042572,1,3460
Σβ@2Ξ,0,3799638,1,3451
W0MVR,0,3274259,1,2739
y4K!b,0,5447194,1,3173
Δe97R,0,3363578,1,2895
Nδυωφ,0,3035580,1,2739
ψu2jN,0,2457929,1,2658
ieβka,0,2680419,1,2892
UcOd7,0,1945249,1,2736
2HεZΩ,0,1919293,1,2652
I0ξ7ζ,0,2355990,1,3098
λ$!Φφ,0,1946429,1,2661
σJ90ν,0,2468782,1,3451
uε!Ψπ,0,2152704,1,2942
ImoXH,0,2247039,1,3095
σ$dJΦ,0,2006300,1,2658
BgOΠ@,0,2089601,1,2811
Q6q8s,0,1724394,1,2371
mctKB,0,2276808,1,3095
ArηΩψ,0,2280035,1,3170
FnΦWP,0,2031825,1,2736
bhBiβ,0,1862686,1,2658
εhΘRG,0,2403320,1,3370
ξ@xε%,0,1923318,1,2455
νKLCh,0,2102470,1,3020
fωFιL,0,1648820,1,2380
kRUxΩ,0,2187904,1,3092
!aBLC,0,1849958,1,2658
dUσRβ,0,1702666,1,2461
αdeSY,0,2102679,1,2817
πσΓnv,0,2202046,1,3170
γΘΞ1C,0,2417933,1,3379
kvNΣ$,0,2101167,1,2811
4s23$,0,3257766,1,3460
υL357,0,3822464,1,3373
8yWμT,0,3593130,1,3454
GΞimI,0,2964945,1,2458
4qRχ9,0,2104499,1,2377
WJ@gh,0,2299178,1,3023
ΣDGEV,0,2151307,1,2898
!ιeχΨ,0,2043934,1,2658
!pOτF,0,2265493,1,2808
Dcoyv,0,1880023,1,2371
GUoψd,0,2213684,1,2892
pτηv4,0,2070502,1,3017
#Iovu,0,2132901,1,3017
buDπβ,0,1833594,1,2661
TΠζzZ,0,1870300,1,2661
GπΩ9κ,0,2083572,1,2936
edβa%,0,1815178,1,2458
!cq8Z,0,1759474,1,2380
9soYQ,0,2073677,1,2811
2ξ@Xd,0,2337929,1,2374
κ!Δ3#,0,3558934,1,3173
dxεδΣ,0,3297303,1,3020
RΞ5Φ9,0,2900191,1,2377
λΓC7Σ,0,3520652,1,3023
nιΓzΞ,0,2961704,1,2889
QWGΓD,0,3216535,1,2808
RAτc2,0,3760417,1,3170
0TWXF,0,3075400,1,2814
@ωd3k,0,3880024,1,2742
φτνπΠ,0,2509011,1,3376
OνB$i,0,1773495,1,2380
ΛζΦα2,0,2101432,1,2808
XpWτζ,0,2368737,1,3095
QπωFΛ,0,2125064,1,2939
3ΩoδA,0,1776915,1,2455
sDo4k,0,1795983,1,2461
v5per,0,1977206,1,2736
ncFjp,0,2903164,1,3095
γβI#Q,0,5029904,1,3454
υfαφΘ,0,3390095,1,2892
ξMpδΞ,0,4136365,1,3370
@3!nD,0,1990925,1,2811
κoVHφ,0,2692125,1,2661
Ω3ΘκW,0,2840693,1,2811
ΣθβmU,0,2857120,1,2889
#φγNd,0,2215457,1,2733
κΦΘiΔ,0,1862132,1,2655
φZχσ@,0,2271988,1,3451
β4tιM,0,2367320,1,3379
ε%ψπs,0,2088080,1,3092
gλΓxs,0,1598767,1,2371
τκγtH,0,2153607,1,3176
1ζn!f,0,2212884,1,3451
ν5R0d,0,1812868,1,2733
wυQγO,0,2201683,1,2655
πkγCX,0,3074387,1,2739
jDνHG,0,2871648,1,2814
5X9κθ,0,3288296,1,3451
PeγxC,0,2013559,1,2374
4Γcer,0,2332886,1,3457
0ωγη@,0,1720652,1,2455
εβbτ6,0,2086306,1,3092
LJBΨG,0,2295316,1,3451
ZlR8m,0,2093194,1,3098
eΘCwg,0,2096181,1,3173
ΨN$8x,0,1755122,1,2661
ψSΓUd,0,2110291,1,3173
PwΣc9,0,1652887,1,2458
M$Q20,0,2282129,1,3454
νREgΨ,0,1976304,1,2939
WζUJ@,0,1758294,1,2655
HιMχη,0,1906147,1,2814
!53Vg,0,2214026,1,3373
ΩΛΞδ3,0,4594001,1,3092
kNΦXΠ,0,2476550,1,2380
JυχμΞ,0,3824935,1,3454
oΩξK1,0,3905345,1,3092
N#6χU,0,2065603,1,2808
7AdwB,0,2495724,1,3023
gεbqv,0,2924106,1,2933
ψa%#@,0,2958690,1,2736
ΔLβ7e,0,2591397,1,3170
GE1Aγ,0,1737072,1,2380
EυιqΘ,0,1934454,1,2939
3@DpE,0,1865299,1,2655
dλ8W6,0,1811489,1,2736
YΓ9!ζ,0,2300282,1,3457
#QUΩγ,0,1789218,1,2661
γnυ6%,0,2176580,1,3173
0Hi@z,0,1820157,1,2739
zΞQδσ,0,1979618,1,2817
4μdCΛ,0,2007495,1,2814
ΠdzBU,0,1944353,1,2889
Z!αfO,0,2103409,1,3176
ΦβUo#,0,2422831,1,3373
N$OΛΔ,0,2119158,1,3176
4eVξ9,0,2582511,1,3023
biΩM7,0,3016737,1,2936
j8εΛΓ,0,3137452,1,3023
υvωLβ,0,2678683,1,2380
ΔZvRK,0,2008454,1,2942
Ωξ9av,0,2096374,1,2889
ξ$ψ3k,0,2999358,1,3023
69k5ζ,0,2779180,1,2739
4UΠFΣ,0,2622840,1,2461
eΓ1uM,0,2310926,1,2939
oudnΘ,0,2084489,1,2814
9gγψS,0,2695970,1,2895
Iζ6EY,0,2290898,1,3460
γEλN8,0,1912734,1,2817
ZuNξq,0,2140375,1,2895
1Kπ25,0,1965287,1,3017
wχdvi,0,1957092,1,3023
Fωfoη,0,1745503,1,2661
QπΦ1j,0,1871908,1,2742
jΔb%!,0,3605669,1,3370
RDLε!,0,2839428,1,2811
5lYFI,0,3029706,1,2742
0Σmuf,0,4334779,1,3451
τ3Pθr,0,2608931,1,2898
ΣΛqκF,0,3037520,1,2808
FνΓbx,0,2491000,1,2461
ΞλΩTn,0,2962754,1,3023
nγσWχ,0,2401599,1,3020
f8xaΣ,0,1801511,1,2739
HWqGi,0,1687589,1,2461
6tνP%,0,1876584,1,2661
ξFWBX,0,1852838,1,2661
BTτωa,0,1670867,1,2458
hνπFΠ,0,1971713,1,2898
Πιtwf,0,2279642,1,3454
hμXΞλ,0,1967548,1,2895
1hNφx,0,1959530,1,2942
Ξw5ξ!,0,1750085,1,2458
FΣιTC,0,1983577,1,3020
xκaPI,0,2173288,1,3179
obΘ!θ,0,3539213,1,3176
!βBJ3,0,3162814,1,3089
BMθγN,0,2949795,1,2658
pVYΨε,0,2746319,1,2458
nvXof,0,2525508,1,2889
rΓψl2,0,2482124,1,3370
χNψι6,0,3511657,1,3376
Ξnτμσ,0,2884952,1,2739
vHoΣC,0,1952295,1,2652
IΞ3Dθ,0,4098909,1,3379
gohGτ,0,2428466,1,2742
γt7Λc,0,2060768,1,2817
Φpsα6,0,2082774,1,3092
%3eηΛ,0,2009854,1,2814
JωLS$,0,2128118,1,2895
vnDQk,0,2368351,1,2942
1ΦqU3,0,2387388,1,3454
CqκZh,0,1884472,1,2658
ωtEαN,0,1766996,1,2658
aωσI9,0,2119931,1,2377
ΔΦGl6,0,3649533,1,3373
ΓGηJE,0,3279250,1,2808
viζπh,0,3446155,1,2939
φτw1Z,0,2145294,1,2942
kgWbP,0,2183993,1,2817
4Γυnε,0,3084439,1,2736
Vl%γk,0,2782742,1,2658
S@Γg!,0,2545613,1,3173
ΛETGa,0,1626456,1,2380
nQRΣG,0,1921727,1,2808
σ9JεP,0,2201033,1,3170
Nτμ@k,0,2325275,1,2939
a#ακJ,0,1796967,1,2461
6αXA8,0,1863027,1,2736
9ΣSgi,0,1997504,1,3023
t#Ldo,0,1666540,1,2461
HηhDχ,0,2714452,1,2739
cE!lΣ,0,1774712,1,2380
Θυκ2X,0,2532699,1,3020
θoeμw,0,2252351,1,3454
tδΘε1,0,2101139,1,3089
9zνPX,0,1972185,1,2942
πΠθ8v,0,2242183,1,3370
π!ψGk,0,1676641,1,2380
z2Zχθ,0,2066029,1,2892
ν9γζL,0,2154983,1,2452
ΓtrΞM,0,2130252,1,3179
ΠICΛF,0,2291268,1,3451
θx@JΨ,0,2099771,1,2936
