String,Probability Of Repetition,ExecutionTime,Solutions Found,MethodCost
ewν8,0,10910074824,1,164809710
4fEΔ,0,1288240381,1,17913576
Λδλ6,0,20317427838,1,355941564
G6fφ,0,3712187818,1,65230581
χy4z,0,21409226106,1,331347534
YSδq,0,7795560158,1,139224417
cη7F,0,10187642718,1,157067436
ΞnAω,0,20534883445,1,359327610
MξUI,0,4593668182,1,92391315
πκtM,0,18868507795,1,311511702
9aN8,0,2063282799,1,38016990
i5Kk,0,11476304706,1,178878309
καψΓ,0,17669137878,1,290854353
oSθ5,0,12327069187,1,204195576
κ#Mφ,0,17688123126,1,292210611
!αTΞ,0,23615193741,1,384226815
CBQθ,0,3460407539,1,49185078
pΣγΦ,0,16150098480,1,210771924
σ5xV,0,16663591935,1,312894024
MKHγ,0,5231626536,1,90152913
Ξ$ψK,0,22386343439,1,361305621
Jj2c,0,5437272564,1,78980070
λnNr,0,19874813702,1,294363105
ΩιRβ,0,24728768455,1,380490165
ΞoIΓ,0,19837475291,1,359371458
9ιGk,0,2982669968,1,39394839
FqΔι,0,4422018925,1,63055596
δG9Θ,0,15312393684,1,264593334
lyOP,0,13942382216,1,193294956
Xr@γ,0,7789030333,1,136191123
κSWI,0,17325625142,1,289453335
XYS%,0,7116621692,1,135392595
#GrL,0,24044767008,1,390489714
ΠωBa,0,20211143402,1,364769049
wOθε,0,12672785803,1,236518179
dδ7N,0,8748830655,1,161006250
pεIL,0,13360664681,1,209778564
Cξ%a,0,3849973361,1,51812859
PUcΘ,0,6585212156,1,102749349
λ42R,0,19687231316,1,292527297
Rrωφ,0,6007313447,1,111822681
φVσi,0,19383617332,1,326138898
hr3ε,0,11441614078,1,176759919
U$ξy,0,7003690501,1,125787816
ΞΘt%,0,21086223549,1,360848265
ihum,0,10871178344,1,180435885
%CΩε,0,27808623435,1,398464839
5γΞβ,0,1284066180,1,22938000
sΩBG,0,14439891846,1,223053864
nRψB,0,11363406013,1,200099649
νΩSp,0,16511480804,1,304272954
Yφ8F,0,9003810021,1,141312681
KψεX,0,4955279584,1,84568965
9#Aa,0,1996118176,1,40448109
αJTΘ,0,14397804623,1,252541434
@kjB,0,25510878402,1,387643989
v1Θ#,0,13978683088,1,231530634
Bmγψ,0,2463932186,1,46642287
fωΠL,0,12712487351,1,169891554
ηΓWA,0,17896044480,1,279545376
ΣeΔf,0,24126851272,1,367113624
Πσ4β,0,20558775433,1,364522665
l1Σr,0,10914662241,1,190926075
Hiψ3,0,4316552762,1,70850550
cει2,0,10959752704,1,157011702
δ%α5,0,15717909531,1,267944166
!gγΩ,0,21119837138,1,383428905
βlvγ,0,15789392448,1,257750253
8hVξ,0,1805292729,1,34244061
vYΞn,0,13689129891,1,232871268
MiΩX,0,5625108585,1,91158120
a2XZ,0,8458889824,1,146276886
ζΓQ4,0,18793665906,1,275482323
3Zbγ,0,723837074,1,13618593
SιrT,0,6774581711,1,116561268
βZζΘ,0,14578299157,1,257267109
φπKσ,0,19439493670,1,327943137
S1QM,0,8608977152,1,113748567
#gGΛ,0,22420705060,1,391530657
tτμκ,0,12272558069,1,226530669
WyγR,0,7029530770,1,132402087
MεCg,0,5516847837,1,92018652
ahεH,0,7996536108,1,147955002
wzΩμ,0,13759224976,1,238030305
whωΦ,0,16068558335,1,237295419
!σνΨ,0,22508172098,1,384854127
3aL6,0,699314729,1,13652544
ενoi,0,14855373065,1,271025508
h$ad,0,11267678442,1,178559823
σφnΛ,0,17934933909,1,315935517
Ψ@aJ,0,24132809280,1,377448198
χcst,0,17859739016,1,330474456
ULxλ,0,8508069937,1,122695392
dΛΣe,0,11209096372,1,161933226
ΓBye,0,19821070988,1,341562321
SkωJ,0,5712089311,1,115598868
4lπμ,0,849731188,1,18182280
FRηΠ,0,3637513472,1,62033643
U7δi,0,8545272370,1,122129268
mηΩq,0,12307245222,1,197708427
μθΨ0,0,18013882719,1,299263596
kκεy,0,10986523272,1,189698121
θζfv,0,20852642496,1,282919482
i7Ωζ,0,9800760127,1,178989147
3ωβξ,0,836244963,1,15578196
sBzD,0,13700459482,1,219744495
NZS#,0,5650866066,1,94827144
BUΩx,0,2431147838,1,45923073
iσaχ,0,10335277805,1,181808454
ΩYGR,0,20091687684,1,379023822
φΔηj,0,21854668696,1,328327926
OΣτπ,0,7099891560,1,101141214
κdwp,0,17708342124,1,289910619
i7Σ6,0,12960343857,1,178987749
rz5W,0,12797380912,1,217691517
8w0υ,0,2114336309,1,34840593
FOmσ,0,3911244399,1,61903692
pLξH,0,10834148632,1,207974412
aηW1,0,9655173474,1,148956309
lOAH,0,11258903322,1,191827482
MkΨH,0,5579183057,1,91238877
βzLΛ,0,18063005164,1,258304212
πRJq,0,20182683427,1,309710592
Bλ%Q,0,2643954826,1,47630409
γjOκ,0,14811028188,1,261716304
6Δc%,0,1384395306,1,27831165
!os8,0,23324611439,1,383749440
%3Θω,0,26950999895,1,398096610
!τθχ,0,23374382856,1,384892674
QiGζ,0,8281208064,1,107369457
j@ZΞ,0,11308256748,1,186599565
JaNR,0,4939156710,1,78623097
JΦ%#,0,6920999799,1,80886954
!ΩXw,0,22935050245,1,385487100
η3Tg,0,16900564825,1,276255252
XoδΛ,0,8395397121,1,136057227
!δAε,0,26511243077,1,384340869
HyνM,0,3877551391,1,71497047
DQfZ,0,3248141852,1,53860731
ZΘΔC,0,10966544660,1,145648092
aYθZ,0,9903907490,1,147590826
VξTF,0,7398969818,1,128936346
7c$U,0,1690131250,1,30007026
υwQd,0,22608012149,1,323153958
QkZ%,0,5650461712,1,107458455
δRΔx,0,18499230360,1,265070688
7!aκ,0,2628249917,1,32256324
χ9mI,0,19410444415,1,329294370
ΣTlΞ,0,24295543135,1,366651720
#μΨ7,0,22384241033,1,392819952
ε5oT,0,16018240369,1,268223718
Oφ2S,0,7587032277,1,100704240
W$yb,0,7451817588,1,133902882
3mxn,0,774035560,1,14155323
eλγα,0,9159890056,1,165374292
rκy8,0,12545248886,1,218119770
εbΘR,0,16067001789,1,269537652
5AIF,0,1096232053,1,20716836
O%uΦ,0,7416196992,1,101457189
ΛsGT,0,24334019928,1,355472298
ΩTav,0,21260175433,1,378828987
Gfωξ,0,3792369692,1,66668751
oΞζW,0,11088136043,1,206631147
4χσ!,0,1126739222,1,19563318
BπXω,0,2867938332,1,47766675
ηωτ5,0,15107866039,1,279523386
#%hδ,0,23167021639,1,393815406
Tφt9,0,6764761597,1,121028673
JLυκ,0,3392980038,1,78036834
μζci,0,19804075594,1,299160648
Q5VF,0,5624927738,1,105791781
BΨFυ,0,2862853388,1,48409053
6Nνε,0,1447608656,1,25328139
WzEd,0,8074665320,1,132422478
j%μτ,0,10634457138,1,186736740
GlSΓ,0,4802736818,1,66890133
DχjΠ,0,4783595725,1,56095788
tNΘ5,0,13323867114,1,224302461
ωζZμ,0,20232707730,1,339765570
8φBΩ,0,2012671996,1,35738400
OΞ%Π,0,5164187396,1,101068143
1aσs,0,274903862,1,5554158
XuiV,0,7256087432,1,136292184
ναΩn,0,16421290930,1,303040518
Bjw0,0,2346135772,1,46517796
βOfΦ,0,15725152558,1,256809939
0βδI,0,124636709,1,2584920
hμγ!,0,12758779465,1,177596808
yσMΞ,0,14855917032,1,246772485
i%bp,0,9837234286,1,182661474
mcRe,0,10944501975,1,196463511
DJ2δ,0,3015594763,1,53560791
γVKχ,0,15035782815,1,261146244
ΘRo5,0,21265775252,1,350329056
ΛγBΨ,0,23350072081,1,355876512
Ω%πσ,0,20663637214,1,381646992
o0ιΔ,0,12098774306,1,203059281
eεVZ,0,8168881402,1,165117216
ΩV#M,0,22121753953,1,378934392
sξ9@,0,12437781581,1,222322401
Bo$r,0,2637165452,1,46736775
!6υΘ,0,22212364378,1,381973179
υΨζB,0,19539854791,1,324551049
Sηwb,0,6177261722,1,116482107
ΩK%π,0,24984568016,1,378488709
ΔdυD,0,20613021460,1,346767480
εξDβ,0,14409045375,1,271051185
9αSU,0,1939040845,1,39074811
ue6G,0,13179332422,1,229020984
@μγt,0,21374303854,1,388748151
ΔvdC,0,20219960686,1,347482167
τΞ5Δ,0,18472947227,1,320303136
fRwt,0,10986043232,1,167605221
5b0B,0,1191060932,1,21805869
Q1a6,0,6424579657,1,105631359
IgqH,0,4142308198,1,74817837
kJβ4,0,11884529009,1,187585278
RXδz,0,6727171800,1,111003234
nN9β,0,12478228730,1,199907820
x8Sχ,0,13077168604,1,239912544
Πz!η,0,21437125821,1,363909450
12HS,0,178614509,1,4149210
0aSδ,0,68145014,1,1473741
F5eΛ,0,3239534948,1,61128987
i6d9,0,9902784678,1,178926498
wβΓ%,0,13730864251,1,238107945
υ%UJ,0,19549431601,1,324779718
q!χφ,0,11553369185,1,215001801
xΘΔQ,0,12645242122,1,243102654
$HTG,0,23281184213,1,394581189
oΨIθ,0,11316113296,1,206773833
sOoZ,0,12649887597,1,220267971
VSη2,0,7569403689,1,127043667
OoRω,0,5180334912,1,99496380
ΞΘζv,0,19125616019,1,360853002
UΨδΘ,0,7309900840,1,125580819
q7m@,0,11335006673,1,211455846
ΠψσO,0,22107326955,1,364755138
ζlΨp,0,14262208777,1,274006809
δbBΔ,0,14006431716,1,265446846
ΔVgc,0,18366049692,1,346427730
lυΛo,0,10524940517,1,194092041
1qγΛ,0,497844434,1,6198672
λMvα,0,15595851963,1,293280567
νwrT,0,15813386491,1,302861838
DNJ!,0,2865240919,1,53730183
Nα5b,0,5846136471,1,95913987
2r$i,0,592317684,1,10313118
γPMH,0,14123099185,1,260903232
x8sk,0,13324796773,1,239922969
jzνP,0,10479727775,1,185234601
ΦΨga,0,20640274545,1,373268259
$χφY,0,22250639310,1,397200618
ζ%φw,0,13754808665,1,276072825
ZΨ5H,0,7199711638,1,145859337
eΔrD,0,8722591393,1,165897555
χκrq,0,18056231140,1,331814007
HkQε,0,4066583385,1,70909269
ΛV6S,0,19072544642,1,354534330
σωSw,0,16989581914,1,316048740
u6θ0,0,12475581553,1,227665881
7ΦΣQ,0,1953193473,1,32156244
ζη%W,0,15401912694,1,274861887
σξμt,0,19185076565,1,315742116
ΦdbΛ,0,19905049385,1,371114322
6azλ,0,1510173105,1,25850757
$usz,0,21180851650,1,396175044
zφQ8,0,12847238696,1,250956285
fMφC,0,9180853830,1,167410977
χυVh,0,16954954065,1,332129910
5GSL,0,976006902,1,20964534
QΞπP,0,5388469721,1,109180251
bλΣP,0,8027788201,1,153202896
ωξju,0,20657985667,1,340094409
2fχΞ,0,419247477,1,9819510
y35v,0,13424884673,1,243760737
σMUΘ,0,17755818882,1,313572729
ΔePz,0,21257266955,1,346786359
Shη!,0,6725553387,1,115471203
vgDN,0,12185073437,1,233165655
ZeQI,0,7537362249,1,143756385
ιfαX,0,15388934180,1,285932790
